epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
175,314.228,0.30437,0.45422,0.75905,0.9962,1,0.995,0.93507,0.40749,0.46113,0.83887,0.0008516,0.0008516,0.0008516
176,315.211,0.26891,0.42241,0.773,0.99476,1,0.995,0.93507,0.39088,0.44952,0.83362,0.000845,0.000845,0.000845
177,316.174,0.3381,0.48094,0.8681,0.99476,1,0.995,0.93507,0.39088,0.44952,0.83362,0.0008384,0.0008384,0.0008384
178,317.176,0.29403,0.40551,0.78896,0.99452,1,0.995,0.93508,0.38036,0.45368,0.8303,0.0008318,0.0008318,0.0008318
179,318.122,0.39403,0.68046,0.90219,0.99452,1,0.995,0.93508,0.38036,0.45368,0.8303,0.0008252,0.0008252,0.0008252
180,319.109,0.39684,0.53677,0.84649,0.99243,1,0.995,0.95505,0.38192,0.46629,0.82719,0.0008186,0.0008186,0.0008186
181,320.045,0.31752,0.443,0.79425,0.99243,1,0.995,0.95505,0.38192,0.46629,0.82719,0.000812,0.000812,0.000812
182,321.015,0.34,0.48787,0.80276,0.99124,1,0.995,0.95505,0.38166,0.43534,0.82943,0.0008054,0.0008054,0.0008054
183,321.962,0.29169,0.39269,0.77255,0.99124,1,0.995,0.95505,0.38166,0.43534,0.82943,0.0007988,0.0007988,0.0007988
184,322.925,0.29285,0.41199,0.84427,0.99082,1,0.995,0.95504,0.40426,0.3939,0.84608,0.0007922,0.0007922,0.0007922
185,323.862,0.26684,0.42527,0.74196,0.99082,1,0.995,0.95504,0.40426,0.3939,0.84608,0.0007856,0.0007856,0.0007856
186,324.809,0.22588,0.36959,0.80129,0.9909,1,0.995,0.95504,0.45249,0.39803,0.86782,0.000779,0.000779,0.000779
187,325.74,0.32238,0.39186,0.79956,0.9909,1,0.995,0.95504,0.45249,0.39803,0.86782,0.0007724,0.0007724,0.0007724
188,326.704,0.31308,0.4976,0.82026,0.99077,1,0.995,0.92188,0.46643,0.44135,0.87749,0.0007658,0.0007658,0.0007658
189,327.644,0.31063,0.43469,0.79462,0.99077,1,0.995,0.92188,0.46643,0.44135,0.87749,0.0007592,0.0007592,0.0007592
